KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Тарасово            ; TARASOVO    ; 116 ;  72 ;123 ;456 ; 116 ; 3828 ;123456789;116; 5072 ;123 ;04.05.15; Минский р-н           ; бывшая база отдыха, мачта                            ; 53.913677; 27.376289;G
$;V;RVM;MIO; Минск               ;             ; 108 ;  74 ;    ;456 ; 108 ; 3574 ;123456789;   ;      ;    ;10.12.16; Боровая 5             ; Экспобел, BigZZ, внутри                              ; 53.964677; 27.622951;G
$;V;RVM;MIO; Минск               ;             ;     ;  74 ;    ;    ; 108 ; 1574 ;123      ;   ;      ;    ;12.05.19; Боровая 5             ; Экспобел, BigZZ, внутри                              ; 53.964677; 27.622951;G
$;V;R  ;MIO; Колодищи            ; KOLODISCHI  ; 112 ;  75 ;123 ;456 ; 112 ; 3691 ;123456789;112; 5075 ;123 ;19.06.06; Молокович 29          ; база ОАО "Белстройматериалы", мачта                  ; 53.931460; 27.758825;G
$;V;R  ;MIO; Колодищи            ;             ;     ;  75 ;    ;    ; 112 ; 4691 ; 23      ;   ;      ;    ;08.07.19; Молокович 29          ; база ОАО "Белстройматериалы", мачта                  ; 53.931460; 27.758825;G
$;V;R  ;MIO; Октябрьский         ; OKTYABR'SKIJ; 112 ;  76 ;123 ;    ; 112 ; 2644 ;123      ;112; 5076 ;123 ;10.10.05; Смолевичский р-н      ; ОАО "Смолевичи Бройлер", элеватор, мачта             ; 54.044513; 28.210555;G
$;V;R  ;MIO; Октябрьский         ; OKTYABR'SKIJ; 112 ;  76 ;    ;4567; 112 ; 3644 ;123456789;112; 5076 ;   4;10.10.05; Смолевичский р-н      ; ОАО "Смолевичи Бройлер", элеватор, трубостойки       ; 54.044735; 28.210172;G
$;V;R  ;MIO; Октябрьский         ;             ;     ;  76 ;    ;    ; 112 ; 4644 ;123      ;   ;      ;    ;26.06.19; Смолевичский р-н      ; ОАО "Смолевичи Бройлер", элеватор, трубостойки       ; 54.044735; 28.210172;G
$;V;R  ;MIO; Садки               ;             ; 117 ;  77 ;12  ;    ; 117 ; 3618 ; 2       ;   ;      ;    ;16.07.16; Копыльский р-н        ; совм.башня 70м                                       ; 53.225220; 27.297810;G
$;V;R  ;MIO; Кулаки              ;             ; 117 ;  78 ;12  ;    ;     ;      ;         ;   ;      ;    ;07.07.16; Солигорский р-н       ; опорная мачта                                        ; 52.802750; 27.513720;G
$;V;R  ;MIO; Жодино              ; ZHODINO     ; 113 ;  79 ;123 ;456 ; 113 ; 3548 ;123456789;113; 5079 ;123 ;27.02.07; Мира пр. 19           ; общежитие N3 ПО "БелАЗ", мачта                       ; 54.089331; 28.308270;G
$;V;R  ;MIO; Жодино              ;             ;     ;  79 ;    ;    ; 113 ; 4548 ; 2       ;   ;      ;    ;08.07.19; Мира пр. 19           ; общежитие N3 ПО "БелАЗ", мачта                       ; 54.089331; 28.308270;G
$;V;RGM;MIO; Привольный          ; PRIVOL'NYJ  ; 112 ;  80 ;123 ;456 ; 112 ; 3783 ;123456789;112; 5080 ;123 ;29.06.08; Минский р-н           ; труба котельной                                      ; 53.798996; 27.791677;G
$;V;RGM;MIO; Привольный          ;             ;     ;  80 ;    ;    ; 112 ; 4783 ;123      ;   ;      ;    ;27.05.19; Минский р-н           ; труба котельной                                      ; 53.798996; 27.791677;G
$;V;R  ;MIO; Дубеи               ;             ; 117 ;  81 ;1   ;    ; 117 ; 3686 ;1  4  78 ;   ;      ;    ;07.07.16; Солигорский р-н       ; РТПС, Солигорский цех УКРВ                           ; 52.779350; 27.461520;G
$;V;R  ;MIO; Лесной              ; LESNOJ      ; 116 ;  82 ;123 ;456 ; 116 ;  583 ;123456789;116; 5082 ;123 ;29.11.05; Минский р-н           ; общежитие N15, мачта                                 ; 54.0091  ; 27.6794  ;G
$;V;R  ;MIO; Лесной              ;             ;     ;  82 ;    ;    ; 116 ; 5831 ;1  4  7  ;   ;      ;    ;30.11.14; Минский р-н           ; общежитие N15, мачта                                 ; 54.0091  ; 27.6794  ;G
$;V;R  ;MIO; Лесной              ;             ;     ;  82 ;    ;    ; 116 ; 1583 ;1237     ;   ;      ;    ;23.05.19; Минский р-н           ; общежитие N15, мачта                                 ; 54.0091  ; 27.6794  ;G
$;V;R  ;MIO; Борисов             ; BORISOV     ; 113 ;  83 ;1237;4568; 113 ; 3504 ;123  678 ;113; 5083 ;1   ;15.02.05;Полка Нормандия-Неман 167; ОАО "Экран", мачта                                 ; 54.262815; 28.514832;G
$;V;R  ;MIO; Борисов             ; BORISOV     ; 113 ;  84 ;123 ;456 ; 113 ; 3505 ;123456789;   ;      ;    ;15.02.05; Чапаева 56            ; з-д"Автогидроусилитель", админ.здание, мачта         ; 54.207701; 28.499852;G
$;V;R  ;MIO; Печи                ; BORISOV     ; 113 ;  85 ;123 ;456 ; 113 ; 3742 ;123456789;113; 5085 ;1 3 ;30.08.08; Борисовский р-н       ; Серебренникова 20Б, пункт приема стеклотары, мачта   ; 54.179033; 28.472826;G
$;V;R  ;MIO; Печи                ;             ;     ;  85 ;    ;    ; 113 ; 4742 ;1 3      ;   ;      ;    ;08.07.19; Борисовский р-н       ; Серебренникова 20Б, пункт приема стеклотары, мачта   ; 54.179033; 28.472826;G
$;V;R  ;MIO; Ананичи             ; ANANICHI    ; 111 ;  86 ;123 ;4567; 111 ; 3906 ;12 45 78 ;111; 5086 ;123 ;03.04.07; Пуховичский р-н       ; совм.башня 70м                                       ; 53.633430; 28.093040;G
$;V;R  ;MIO; Ананичи             ;             ;     ;  86 ;    ;    ; 111 ; 4906 ; 2       ;   ;      ;    ;14.07.19; Пуховичский р-н       ; совм.башня 70м                                       ; 53.633430; 28.093040;G
$;V;R  ;MIO; Подлесье            ; PODLES'E    ; 111 ;  87 ;123 ;    ; 111 ; 3781 ;123456789;111; 5912 ;123 ;26.03.07; Столбцовский р-н      ; М1, башня 70м                                        ; 53.391206; 26.537847;G
$;V;R  ;MIO; Подлесье            ;             ;     ;  87 ;    ;    ; 111 ; 2781 ;1        ;   ;      ;    ;25.08.19; Столбцовский р-н      ; М1, башня 70м                                        ; 53.391206; 26.537847;G
$;V;R  ;MIO; Подлесье            ;             ;     ;  87 ;    ;    ; 111 ; 4781 ; 23      ;   ;      ;    ;28.07.19; Столбцовский р-н      ; М1, башня 70м                                        ; 53.391206; 26.537847;G
$;V;R  ;MIO; Солигорск           ; SOLIGORSK   ; 117 ;  87 ;123 ;456 ; 117 ; 3543 ;123456   ;   ;      ;    ;24.09.06; Заслонова 61          ; общежитие, мачта                                     ; 52.783660; 27.513630;G
$;V;R  ;MIO; Солигорск           ; SOLIGORSK   ; 117 ;  88 ;123 ;456 ; 117 ; 3544 ;123456789;117; 5088 ; 2  ;04.02.07; Железнодорожная 48    ; универсам, мачта                                     ; 52.789120; 27.527060;G
$;V;R  ;MIO; Озерское?           ;             ; 111 ;  89 ;123 ;    ;     ;      ;         ;   ;      ;    ;08.08.16; Кореличский р-н       ; М1, башня МТС 70м?                                   ; 53.409460; 26.544080;G*
$;V;RGM;MIO; Колеина             ; VESKA       ; 777 ;  90 ;12  ;    ; 777 ; 3819 ;12       ;   ;      ;    ;10.10.05; Червенский р-н        ; УП"Нефтебитумный завод", труба, двухсекторная БС     ; 53.583091; 28.754587;G
$;V;R  ;MIO; Уречье              ; URECH'E     ; 117 ;  91 ;123 ;    ; 117 ; 3801 ;1 34 6   ;   ;      ;    ;07.07.16; Любанский р-н         ; Заводская 1, спиртзавод "Кристалл", два трипода      ; 52.947650; 27.888660;G
$;V;R  ;MIO; Козыри              ; KOZYRI      ; 116 ;  92 ;123 ;    ; 116 ; 3653 ;123456  9;116; 5092 ;123 ;13.04.10; Логойский р-н         ; М3, поворот на Хатынь, башня 70м                     ; 54.328256; 27.870727;G
$;V;R  ;MIO; Рябиновка           ; RYABINOVKA  ; 111 ;  93 ;123 ;567 ; 111 ; 3698 ;123456789;111; 5093 ;123 ;13.03.07; Узденский р-н         ; Р23, 41-й км, башня 70м                              ; 53.562188; 27.468755;G
$;V;R  ;MIO; Рябиновка           ; RYABINOVKA  ; 111 ;  93 ;   4;   8; 111 ; 1698 ;123      ;111; 5093 ;   4;13.03.07; Узденский р-н         ; Р23, 41-й км, башня 70м                              ; 53.562188; 27.468755;G
$;V;R  ;MIO; Рябиновка           ;             ;     ;  93 ;    ;    ; 111 ; 4698 ; 2       ;   ;      ;    ;10.08.19; Узденский р-н         ; Р23, 41-й км, башня 70м                              ; 53.562188; 27.468755;G
$;V;R  ;MIO; Минск (Озерцо)      ; MINSK       ; 103 ;  94 ;123 ;456 ; 103 ; 3094 ;123456789;103; 5094 ;123 ;17.04.07; Меньковский тракт 2   ; ТМ Кольцо, столб у салона Форд                       ; 53.854400; 27.422870;G
$;V;R  ;MIO; Минск (Озерцо)      ;             ;     ;  94 ;    ;    ; 103 ; 4094 ; 2       ;   ;      ;    ;03.07.19; Меньковский тракт 2   ; ТМ Кольцо, столб у салона Форд                       ; 53.854400; 27.422870;G
$;V;R  ;MIO; Валерьяны           ; VALER`YANY  ; 111 ;  94 ;1234;5678; 111 ; 3872 ;123456  9;111; 5094 ;1234;08.05.08; Узденский р-н         ; Р23, - км, башня 70м                                 ; 53.422449; 27.494766;G
$;V;R  ;MIO; Валерьяны           ;             ;     ;  94 ;    ;    ; 111 ; 4872 ;  3      ;   ;      ;    ;09.10.19; Узденский р-н         ; Р23, - км, башня 70м                                 ; 53.422449; 27.494766;G
$;V;R  ;MIO; Заглинное           ; ZAGLINNOE   ; 144 ;  95 ;1234;    ;     ;      ;         ;   ;      ;    ;16.08.05; Солигорский р-н       ; Р23 Минск-Слуцк, --- км, башня                       ; 52.656250; 27.463270;G
$;V;R  ;MIO; Амнишево?           ; AMNISHEVO   ; 116 ;  96 ;123 ;    ; 116 ; 3715 ;12 45    ;116; 5096 ;123 ;03.04.05; Логойский р-н         ; М3, совместная башня 70м с МТС? (чья?)               ; 54.573819; 27.876334;G*w
$;V;R  ;MIO; Запасенье           ; ZAPASEN'E   ; 112 ;  97 ;123 ;    ; 112 ; 3752 ;1234567 9;112; 5097 ;123 ;18.09.06; Червенский р-н        ; М4, 51 км, башня 70м                                 ; 53.758736; 28.245393;G
$;V;R  ;MIO; Хутор               ; HUTOR       ; 112 ;  98 ;123 ;    ; 112 ; 3707 ;1234567 9;112; 5098 ;1 3 ;18.09.06; Червенский р-н        ; М4, 81 км, башня 70м                                 ; 53.765468; 28.671391;G
$;V;R  ;MIO; Хутор               ;             ;     ;  98 ;    ;    ; 112 ; 4707 ;1        ;   ;      ;    ;31.12.19; Червенский р-н        ; М4, 81 км, башня 70м                                 ; 53.765468; 28.671391;G
$;V;R  ;MIO; Смиловичи           ; SMILOVICHI  ; 112 ;  99 ;123 ;456 ; 112 ; 3585 ;1234567 9;112; 5099 ;1 3 ;28.07.06; Червенский р-н        ; М.Горького 12, колледж, мачта                        ; 53.751959; 28.015759;G
$;V;R  ;MIO; Смиловичи           ;             ;     ;  99 ;    ;    ; 112 ; 4585 ;  3      ;   ;      ;    ;21.10.19; Червенский р-н        ; М.Горького 12, колледж, мачта                        ; 53.751959; 28.015759;G
$;V;R  ;MIO; Смиловичи           ; SMILOVICHI  ; 112 ; 100 ;123 ;456 ; 112 ; 3830 ;1234567 9;112; 5100 ;123 ;15.06.05; Червенский р-н        ; Северная, башня 70м                                  ; 53.757814; 28.041506;G
$;V;R  ;MIO; Смиловичи           ;             ;     ; 100 ;    ;    ; 112 ; 4830 ;1 3      ;   ;      ;    ;21.10.19; Червенский р-н        ; Северная, башня 70м                                  ; 53.757814; 28.041506;G
$;V;R  ;MIO; Теляки              ; TELYAKI     ; 115 ; 100 ;123 ;    ;     ;      ;         ;   ;      ;    ;03.01.07; Мядельский р-н        ; РТПС                                                 ; 54.893260; 26.806400;G
$;V;R  ;MIO; Болочанка           ; BOLOCHANKA  ; 111 ; 101 ;1234; 567; 111 ; 3604 ;123456   ;111; 5101 ;1234;15.01.07; Пуховичский р-н       ; М5, 73 км, башня 70м                                 ; 53.485990; 28.350220;G
$;V;R  ;MIO; Борисов?            ;             ; 113 ; 102 ;1   ;    ;     ;      ;         ;   ;      ;    ;29.03.17; ???                   ; Гагарина-Горького, возможно внутри Евроопта *питон*  ; 54.221092; 28.492111;*
$;V;R  ;MIO; Костовщина          ; KOSTOVSCHINA; 112 ; 103 ;123 ;    ; 112 ; 3654 ;1 34 678 ;112; 5103 ;123 ;18.09.06; Березинский р-н       ; М4, 91 км, совм.башня 70м                            ; 53.788950; 28.832310;G
$;V;R  ;MIO; Погост              ; POGOST      ; 112 ; 104 ;123 ;    ; 112 ; 3668 ;12345678 ;112; 5104 ;1 3 ;17.08.08; Березинский р-н       ; М4, 113 км, совм.башня 70м                           ; 53.855196; 29.140433;G
$;V;R  ;MIO; Василевщина         ;VASILEVSCHINA; 112 ; 105 ;123 ;    ; 112 ; 3636 ;1234567  ;112; 5105 ;123 ;18.09.06; Березинский р-н       ; М4, 130 км, совм.башня 70м                           ; 53.902777; 29.371932;G
$;V;R  ;MIO; Василевщина         ;             ;     ; 105 ;    ;    ; 112 ; 4636 ;1        ;   ;      ;    ;21.10.19; Березинский р-н       ; М4, 130 км, совм.башня 70м                           ; 53.902777; 29.371932;G
